text,rating,label,at,reviewId,appId
baik,5,positif,2025-12-24 22:57:08,226bd0f5-0496-4632-9f80-5b9cf161b01e,com.whatsapp
"sangat baik dan sangat dibutuhkan sebagai alat komunikasi sedeerhana,mudah digunakan,tapii kenapa akun saya sering di blokir...?? bagaimana cara pengamanan aplikasi whatsapp ini....",4,positif,2025-12-24 22:56:52,3651abea-9528-4c54-add9-5334498ced7b,com.whatsapp
"ada bug, jika membuat status dengan rasio 4:5, saat sudah di posting menjadi rasio 9:16. Mohon diperbaiki ya admin🙏",3,netral,2025-12-24 22:55:51,4a9f6974-5a47-4c3c-9e31-79f097c8120d,com.whatsapp
kadang suka eror,4,positif,2025-12-24 22:54:21,ca76dbb6-83e0-4b8b-b9d8-478b7cb8c197,com.whatsapp
"bagian about atau tentang saya memiliki batas waktu, ga permanen seperti sebelumnya",3,netral,2025-12-24 22:53:22,acb2108f-6b5f-4b13-9347-da141da3b862,com.whatsapp
sangat berguna untuk digunakan,5,positif,2025-12-24 22:51:27,64ffc621-b1c0-4670-934d-fa62f9771cfa,com.whatsapp
mantap,5,positif,2025-12-24 22:49:51,2dee35cb-4745-4b8c-95c8-da6d81312e4c,com.whatsapp
sudah berkali kali sepam terus padahal saya ga perna melanggar kebijakan wa,1,negatif,2025-12-24 22:47:49,51779454-ffda-472a-95cd-20a97f0e4b95,com.whatsapp
good,5,positif,2025-12-24 22:47:36,aad05e3b-8e4f-428e-a860-6aac70cef635,com.whatsapp
baik,5,positif,2025-12-24 22:47:11,6ce22af4-30e7-4c07-978f-f66827d02151,com.whatsapp
tlong lh buka blokir saya,1,negatif,2025-12-24 22:42:56,7c83882c-d270-4914-9cbe-36475ee5311f,com.whatsapp
sangat buruk akun ku tiba² di blok,1,negatif,2025-12-24 22:39:44,8ec98eb5-11bc-4761-8ec3-3389066e067e,com.whatsapp
WhatsApp saya selalu di blokir karena spam,5,positif,2025-12-24 22:38:22,71d7acd7-7bcc-4771-80aa-43df9d0714b8,com.whatsapp
tingkat kan lgi,5,positif,2025-12-24 22:37:40,e440b391-a6d6-42c1-9649-a6a3d6e05ae9,com.whatsapp
Mantap,5,positif,2025-12-24 22:35:25,e482eee1-f1ac-4bf6-98c6-897f941ef36d,com.whatsapp
oke,5,positif,2025-12-24 22:34:03,ab71c399-4265-453c-8002-16264b1e8ca0,com.whatsapp
pulihkan WhatsApp saya,5,positif,2025-12-24 22:32:51,4614a778-08b3-448a-83d8-b685df13770c,com.whatsapp
oke,1,negatif,2025-12-24 22:31:49,abca9a8f-bfb7-47f6-b06c-61982b55dacc,com.whatsapp
min saran please kasih fitur berapa kali orang melihat story whatsapp kita min please dinotice min soalnya kepo sama orang² berapa kali sih melihat story kita 😋🙏 please notice min,5,positif,2025-12-24 22:27:26,b4e09b52-1806-4c20-a2b9-3eead8291977,com.whatsapp
bagus,5,positif,2025-12-24 22:26:51,21e162d2-2ac8-471e-b6cf-0efb0107d7d8,com.whatsapp
"wah bagus sekali bisa ngobrol ""dg teman dg jarak jauh",5,positif,2025-12-24 22:24:41,e811d80f-9b43-42ab-bf13-24a74e6f6cac,com.whatsapp
mantap,5,positif,2025-12-24 22:21:39,3dc83d94-bc90-40ea-b683-0e937f8116ed,com.whatsapp
"tolong kalo kita bikin status ni ya vt kita udah jernih hd lho, saat di share ke status jadi nya blur ga jls, tolong tingkat tin untuk fitur hd nya di status",5,positif,2025-12-24 22:21:37,6dad8380-2ad9-40c3-aec8-8d8ff29ba5a1,com.whatsapp
nomor baru kena spam apa sih masalah nya,1,negatif,2025-12-24 22:21:36,a276e430-1360-4da0-a6a1-62c59205c15b,com.whatsapp
KE LOGOUT SENDIRI.... Aduh ga bener banget inii tiba2 keluar dari akun sendiri padahal ga kehubung ke perangkat lain.. itu ke hack apa emang sistem nya tuu.. tapi liat yang lain ngalamin hal yang sama TOLONG PERBAIKI BUGNYA!!,1,negatif,2025-12-24 22:20:06,7c8b7f7a-342c-4c33-93ac-f9e05caebf66,com.whatsapp
okok,5,positif,2025-12-24 22:19:37,7373de96-cf6c-4afb-bfbb-5ea48ee49b09,com.whatsapp
mengapa sekarang sudah tak ada fitur HD dalam video statusnya dan saya kecewa,3,netral,2025-12-24 22:18:41,e469f288-2795-429e-ad42-3cd45f227dc1,com.whatsapp
"gajelas banget sumpah ih gw smpe nangis kejer, prtamanya wa kehapus sndiri ggra hp lemot,pas mau download lagi susah bett anyg napa sih ah ngeselin lebih dri 5x dwlnd hps trus,akun resmi akun resmi sialan ttep aja ga bisa anjir",1,negatif,2025-12-24 22:16:38,9234f26a-ce14-4f29-b49b-2fc1b12700ce,com.whatsapp
makin kesini makin banyak bug gabisa ngirim stiker atau emoji harus di restart ulang biar normal yakali kalo ngebug harus restart diperbaiki lah bijj,1,negatif,2025-12-24 22:15:23,abcecdb0-b2cd-4eaa-9a8a-b830cc0213cd,com.whatsapp
tingkatkan fitut,5,positif,2025-12-24 22:14:34,41226689-d49f-4b62-91c9-7c046526fe2a,com.whatsapp
assalamualaikum warahmatullahi,5,positif,2025-12-24 22:13:55,e31c4b73-e780-48a4-a0b8-c35e757395d9,com.whatsapp
halo WhatsApp jangan blokir akun aku dong,5,positif,2025-12-24 22:13:30,71c4bd50-0f2e-426c-8cf8-16a6ce47d321,com.whatsapp
log panggilan telvon tidak ada,1,negatif,2025-12-24 22:12:50,e1d48274-d90b-4360-9321-0843c9148738,com.whatsapp
"tolonglah, kenapa mau up story harus lama baru bisa terkirim. kadang bisa sampe setengah jam lebih.",1,negatif,2025-12-24 22:11:17,a3b14d83-dc30-4c88-8d3c-585239e6f22a,com.whatsapp
siipp,5,positif,2025-12-24 22:08:12,54ca0f12-0643-44c2-9d2f-3ffe45abd3fd,com.whatsapp
baik puas,5,positif,2025-12-24 22:07:44,5a1a0d74-e571-484c-a916-e0efc4839186,com.whatsapp
knp harus di blokir itu penting bgt aplikasi ini jahat sangat jahat kalo ingin ku akui lagi kamu harusnya bisa dong buka blokiran nya bab1 jawabbbbbbbb,1,negatif,2025-12-24 22:05:53,1e45f989-340a-4fbb-b6c0-55c202008d1f,com.whatsapp
stress g bisa ngirim stiker😐,1,negatif,2025-12-24 22:04:38,5630798d-bb1e-4a4b-95fa-4dccb21ae0ff,com.whatsapp
ini kenapa wa kalo nelpon malah cepet dari berderingnya belum ada 10 detik udah langsung panggilan tak terjawab,4,positif,2025-12-24 22:04:30,cf67fd9f-4fef-40aa-9807-87fc14213ffa,com.whatsapp
bermaafaat bisa nlpn dn vc kluarga,5,positif,2025-12-24 22:02:43,a5ef9944-1919-4dc5-a33b-e0b2db151d67,com.whatsapp
cukup membingungkan tapi asiiik...,5,positif,2025-12-24 22:01:53,ce999a90-9d1c-42cc-8a3e-126dcebe5a5e,com.whatsapp
bagus luar biasa,5,positif,2025-12-24 22:01:30,3f0b8375-6243-467e-84ad-3c2742437cf6,com.whatsapp
tolong hpus fitur 1x lihat dong,5,positif,2025-12-24 22:00:35,bdfa448b-55c7-4b81-be48-92d72e582516,com.whatsapp
"tolong kembalikan mekanisme info seperti dahulu, yang tidak akan hilang kecuali diganti. bukan info sekilas seperti sekarang",1,negatif,2025-12-24 21:58:22,2ce36496-fe42-4b23-bcd5-47af6c686cf1,com.whatsapp
aplikasinya tidak muncul di menu hp. penyebabnya apaya.,5,positif,2025-12-24 21:56:20,01b6d4d0-8c49-4ed0-8168-356fe5fd888a,com.whatsapp
Mantap,5,positif,2025-12-24 21:56:13,19a40d00-a505-4499-9f19-ad6a0c3e446b,com.whatsapp
"ini wa kenapa trus dah selalu kena spam, udah 7x terspam, tiap menit pasti kena lagi. gitu trus ke semua nomor",1,negatif,2025-12-24 21:56:09,603bbbdd-21c4-4cc5-873e-4f5c38e0065c,com.whatsapp
sangat baik,5,positif,2025-12-24 21:53:11,4392006f-009b-4625-bb30-e60359378234,com.whatsapp
apalah wa gua tiba tiba ke kenon sendiri udh ganti 6 nomer muak bet,1,negatif,2025-12-24 21:52:31,597e0efc-47e6-4ea4-ad10-dc20ec944f04,com.whatsapp
aplikasi ini mudah sekali di hack oleh orang yg tidak bertanggung jawab.,1,negatif,2025-12-24 21:50:59,0418ec55-f005-440f-8b22-2bd70e051548,com.whatsapp
mantab,5,positif,2025-12-24 21:50:35,0ee19546-0fde-4a94-8845-3f922386d1f9,com.whatsapp
vc sering mati sendiri,3,netral,2025-12-24 21:47:28,c9ed747a-9ec1-48df-910e-cc94231fa5f0,com.whatsapp
saya sangat kecewa whatsapp sekarang gampang banget blokir pengguna tanpa alasan yang logis,2,negatif,2025-12-24 21:47:12,dd443233-6eab-4f5f-acea-cff030b2711e,com.whatsapp
"Whatsap jembod, makin susah buat login",1,negatif,2025-12-24 21:47:05,404de56d-a697-490b-bbc8-1cecf6e69c7d,com.whatsapp
kenapa di hp samsung 50 s saya video call ga ada epek kameranya,3,netral,2025-12-24 21:47:00,97ecf0de-966a-4a99-9bfc-22d2501375a5,com.whatsapp
kamerannya tolong jernihin lagi ya,5,positif,2025-12-24 21:44:27,cd4318b6-4e6c-4463-ac77-044882d8938a,com.whatsapp
Kenapa whatsapp saya selalu di spam,4,positif,2025-12-24 21:43:58,16f42da1-66cc-4c1b-9a1a-8b227174cb3c,com.whatsapp
luar biasa aplikasi watsabny,5,positif,2025-12-24 21:43:21,ba6fb702-96b0-4d4b-b7f2-e5d6c464e340,com.whatsapp
bgus,2,negatif,2025-12-24 21:43:10,1aaa0082-4655-41de-bf9f-29cb84f287fb,com.whatsapp
tiba2 kadaluarsa PD hal banyak yg penting,4,positif,2025-12-24 21:42:33,d1065f7c-ffbf-4eea-a273-9cf702e6b425,com.whatsapp
Kode Verifikasi tidak masuk wa jadi aneh sekarang,1,negatif,2025-12-24 21:41:10,20aa1248-72e7-4fee-94f4-b07805e5d1e2,com.whatsapp
kenapa fitur chat dengan ai hilang?,4,positif,2025-12-24 21:40:44,6bbfa342-347a-4621-9d35-8abae58be91f,com.whatsapp
mantap,5,positif,2025-12-24 21:38:27,e8066551-92a7-478a-9755-945529ab68cf,com.whatsapp
baik,4,positif,2025-12-24 21:38:17,d80c0d3d-6b20-4d5b-860c-8a46c60caa8a,com.whatsapp
wa pas udah di update napa jadi aneh gini sih,1,negatif,2025-12-24 21:37:35,5b45c5aa-3227-4363-9ed6-601a9f0e9d0b,com.whatsapp
pliss kenapa sering kehapus chat tibaa²;(,1,negatif,2025-12-24 21:36:55,6ec87488-dbcc-463b-88fd-c4d38626be1f,com.whatsapp
Sangat puas,5,positif,2025-12-24 21:36:27,6d1ddc1a-2756-4e93-a840-942550511021,com.whatsapp
wastsApo ok,5,positif,2025-12-24 21:35:38,233467ca-4f1d-4200-81cc-8f09ef3928a8,com.whatsapp
tidak bisa memasuki WhatsApp,1,negatif,2025-12-24 21:32:50,2712159e-f773-4f20-869d-fbcf43158bd4,com.whatsapp
"padahal udah pake fitur HD buat up story wa, tpi entah kenapa berasa kayak belum HD setelah di upload.. burem banget videonya.. mungkin mimin bisa jelasin atau barangkali ada maksimum MB biar videonya bisa HD saat diupload di story wa?",2,negatif,2025-12-24 21:31:24,63138905-8cc3-41b3-ab4a-959b738795a5,com.whatsapp
"tidak bisa upload video hasil dari unduhan/download dari internet. dengan keterangan ""file tidak di dukung/terjadi kesalahan file"". apa coba.. aneh.. padahal format file sama mp4. tolong perbaiki masalah ini.",1,negatif,2025-12-24 21:28:21,be6c987c-d122-4e5b-821d-c93a1284dbbb,com.whatsapp
"ini kenapa ubdate trs,perasaan baru 4 hari kemaren ubdate ni dah ubdate lagi",4,positif,2025-12-24 21:28:19,cb71ca0c-501e-4181-94a9-5386b97548a3,com.whatsapp
sungguh bgus,5,positif,2025-12-24 21:28:17,c793c9a4-767b-4058-9bc9-073bd49ad77d,com.whatsapp
bug gabisa dibuka sama sekali wa saya,1,negatif,2025-12-24 21:26:53,944d8c07-d99b-4507-b117-e6365594372e,com.whatsapp
bisa berkomunikasi,5,positif,2025-12-24 21:26:40,1017b612-ffd3-4d17-bdfe-3841f929a782,com.whatsapp
Mantull....!!!,5,positif,2025-12-24 21:26:01,766b50b2-d3d1-41cb-a306-36942a1d642d,com.whatsapp
apk pntekk mo nelpon menghubungkan terus,1,negatif,2025-12-24 21:24:56,301c4d09-84dc-41c2-bc05-bb2ca0c2290f,com.whatsapp
terimakasih sudah menciptakan WhatsApp,5,positif,2025-12-24 21:24:35,50a108d2-e4ea-485c-92c1-8cb545c0c9df,com.whatsapp
bagus seperti penampilan valen di hrand final malam ini #surabaya,5,positif,2025-12-24 21:24:05,d51d5fa2-d86c-4e7e-9c17-a6141079887f,com.whatsapp
kasi bintang 5,5,positif,2025-12-24 21:23:52,f6094a16-51c2-41e3-a127-4fe7e8e4920a,com.whatsapp
kenapa Yaa ikon musik di bar status Tiba tiba hilang lagi,5,positif,2025-12-24 21:21:40,80dafdb8-f807-4421-86f8-b2ad26175227,com.whatsapp
"mohon di perbaiki dari sistem ny, soal ny saya cuma ngchet buyer&seler malah di nonaktif, padahal ga ada pake apk pihak ke3 / auto cliker",3,netral,2025-12-24 21:21:25,48e1f0a9-32a8-4142-b7da-cbaa7f3eac53,com.whatsapp
good,5,positif,2025-12-24 21:21:08,57fd875a-0143-4d8e-99ab-38b327243659,com.whatsapp
update trussss boleh sudah eeeee deng update tu 🤣🤣🤣🤣,5,positif,2025-12-24 21:18:43,6d1388f5-f7a1-4d59-91f9-18592dbf6345,com.whatsapp
Bagus,5,positif,2025-12-24 21:17:30,92b5db9b-7100-4887-b499-413de5fcfb25,com.whatsapp
"tak puas dengan fitur wangsaf, karena update tidak berbarengan dengan wangsaf yang lain, padahal wangsaf tidack ada update apapun di apk nya, kenapa saya tidak bisa menggunakan filter di wangsaf tersebut, padahal saat saya ingin menggunakan vc tidak seru karena tidak ada EFEEK yah EFEK jadi mohon di perbaiki, padahal juga saya sudah mengaktifkan fitur efek yang sudah disediakan kenapa tidak ada? 👁️",3,netral,2025-12-24 21:16:55,d49a0575-62c9-4ecd-a502-71eb9ed33304,com.whatsapp
Hi WhatsApp! Love the updates 🌸 Please add a built-in video camera like IG Reels with split-screen. Perfect for LDR content—making fun and interactive videos so easy! Thank you!👋🏻😍,5,positif,2025-12-24 21:15:35,761033f6-a8d5-4fbb-a855-22d779bf7e7a,com.whatsapp
mantap,5,positif,2025-12-24 21:14:53,48c10904-2b8c-4eed-9002-3132618d42a0,com.whatsapp
"kualitas vidio yg di upload di story jadi pecah, jelek, ga sesuai resolusinya",3,netral,2025-12-24 21:10:37,c2ce1789-9dba-4614-8e14-944a1fde93dc,com.whatsapp
"Ini bisa segera diperbaiki ga si bug"" ke gini ngerugiin org banyak tau ga kek tb"" bgt berhenti berfungsi la segala macem la ini la itu la kek sbnrnya mau nya apa si njir ke gini juga ga langsung di tanggapi tanggung jawab kalian dmn si sebenernya kalo tau ada masalah ke begini segera di tindak lanjuti dong jgn diem aja.",2,negatif,2025-12-24 21:10:34,310db587-26bb-42f9-98a2-a8114c492d52,com.whatsapp
kerena sering terhapus,1,negatif,2025-12-24 21:10:26,7e6ca710-b846-4de2-ada8-5b2d2ed71d0a,com.whatsapp
bgus,4,positif,2025-12-24 21:10:21,aae001c3-dd61-457a-9940-77877f324f83,com.whatsapp
sanyat bagus,1,negatif,2025-12-24 21:09:34,cc8b7d65-e18f-4746-a5a6-718f93cebf2f,com.whatsapp
di saat dengar chat rekaman. layar hp mati dan suara selalu cepat jadi g jelas,2,negatif,2025-12-24 21:08:54,2936c4b7-1345-45c1-b9ec-bb4eaaedec03,com.whatsapp
"whatsapp saya bermasalah, tidak bisa melihat story orang lain dan tidak bisa melihat vidio/foto yang di kirim teman teman saya! selalu gagal mengundah silakan tunggu nanti, itu mulu! pdhl jaringan saya baik baik saja!",1,negatif,2025-12-24 21:07:58,e8d9ddf4-875e-4835-aa73-2501b62bcac2,com.whatsapp
sangat bagus,5,positif,2025-12-24 21:07:16,9b3e0576-afb3-42bc-9a24-b4f9961a304f,com.whatsapp
"aneh bos kenapa nomor saya di spam terus, padahal baru menggunakan",5,positif,2025-12-24 21:06:54,20010250-70c2-4354-abe9-ec059023d39d,com.whatsapp
Yah karna bisa di biat download aplikasi,5,positif,2025-12-24 21:05:25,1f9273d7-cf39-4d76-8bf3-69f7922aa401,com.whatsapp
tidak bisa dipencet saat akan menambahkan akun wa tolong diperbaiki,1,negatif,2025-12-24 21:04:57,8b00c4f6-4a2a-4fdb-b4be-5d2730309bcd,com.whatsapp
keren wa nya,4,positif,2025-12-24 21:04:34,e3430867-c045-4e05-93f8-8abbeda7356b,com.whatsapp
setelah d update suka eror pesan yg di sematkan suka kembali lagi,4,positif,2025-12-24 21:03:36,febb3514-26b7-4556-9da6-0c7125b45572,com.whatsapp
"aplikasi sialan,tiap hari disuruh minta tim dukungan... saya tidak pernah berbuat curang/menyalahi aturan di aplikasi ini,kenapa tiap hari harus minta tim dukungan WhatsApp???????",1,negatif,2025-12-24 21:03:00,2e814e87-f29d-4f28-9aeb-b6bc7e3e9278,com.whatsapp
whatsaap kok kespam terus tiap ngechat?,1,negatif,2025-12-24 21:02:52,23e9ed63-f49b-47b6-84df-a55781292946,com.whatsapp
maaf ya min tolong bisa hapus fitur durasi info WhatsApp,2,negatif,2025-12-24 20:59:45,cf74d877-51f4-463f-8522-8aa6616760ce,com.whatsapp
bagus aku suka,5,positif,2025-12-24 20:59:32,7dad2faf-46ff-4355-a566-334e12439b07,com.whatsapp
masa tiap 5 hari slalu minta abdate nih WA,5,positif,2025-12-24 20:58:33,4ff5e121-eef0-4d56-8e0f-5d0a8abc9c55,com.whatsapp
Buat Kan Fitur Live Di WhatsApp ✌😁,5,positif,2025-12-24 20:58:01,1e9a1b3e-f33f-40e9-a6c5-ef2913b6c791,com.whatsapp
"aku lebih suka WhatsApp yg dulu. ga banyak fitur yg mirip Ig, pure aplikasi buat berkabar aja. sedihnya media2 yg lebih dari 2 Minggu udah gabisa diakses lagi ga kaya dulu:(",3,netral,2025-12-24 20:57:24,bd24643b-c64c-4e2e-bd10-6a71c3b67a53,com.whatsapp
cht sama Poto sy hilang tiba tiba padahal wa sy udah lama banget,1,negatif,2025-12-24 20:56:10,ba76277d-1e9d-4a83-a112-8d35fdfe3ea0,com.whatsapp
Keren,5,positif,2025-12-24 20:53:39,c622d245-3ec0-461e-980c-1edf3622c0e1,com.whatsapp
Oke,5,positif,2025-12-24 20:52:40,2b9ebcd3-3a81-44c2-b18f-911bb4393738,com.whatsapp
kenapa kalau saya membuat status whatsapp suka nge blur dan tidak hd padahal sudah saya hd kan tolong min di perbaikin lagi🙏,2,negatif,2025-12-24 20:51:19,3446d557-4fcf-43db-9a52-a8761388fda5,com.whatsapp
whatsapp update seharusnya bagus ko ini malah bug ya sehabis di update saya kasih bintang 5 biar semua lihat dan komen saya sudah sematkan chat awal 2 saya sematkan group baru kemarin 2 hari lalu saya mau sematin chat pribadi tadinya bisa tapi ga ada logo pin nya udah gitu saya coba lagi sematkam ada tulisannya chat di sematkan hari esoknya saya mau unpin kontak chat malah tulisannya chat di sematkan padahal saya mau unpin kenapa malah muncul chat di sematkan mulu anehnya logo pin ga ada kecewa.,5,positif,2025-12-24 20:50:44,f9c86f73-8169-4a19-a4eb-9d0795ea1128,com.whatsapp
kenapa si whatsapp tuh?masa iya chat udah di arsipkan tapi tetep aja di luar jelek banget heran deh kenapa whatsapp sekarang jadi jelek BANGET,1,negatif,2025-12-24 20:48:39,aca1450f-f00d-40a7-bd1a-6b299c4bf340,com.whatsapp
bagus,5,positif,2025-12-24 20:48:18,677e9883-747f-4334-a178-a5c7ac144926,com.whatsapp
"kenapa saya di spam,padahal saya tidak melakukan kesalahan",1,negatif,2025-12-24 20:48:16,0035c41a-621a-4845-b609-c65ce23ce5cf,com.whatsapp
ok,5,positif,2025-12-24 20:48:12,f19a0fe0-66d6-4cff-ad6c-14bbf792891e,com.whatsapp
ok,5,positif,2025-12-24 20:46:48,a782236e-ea8e-400a-a245-c97c9528b4fd,com.whatsapp
kecewa wa saya kena spam gak bisa d pake lagi padahal ini asli saya,1,negatif,2025-12-24 20:46:19,fa89a95b-09b3-4f4d-a5eb-61e17ff26e44,com.whatsapp
ok,5,positif,2025-12-24 20:45:46,da8137e2-a2e0-4766-82f8-caa222ccd97b,com.whatsapp
sangat puas,5,positif,2025-12-24 20:44:56,277d7456-88fc-4068-a7ab-fb9ec6741317,com.whatsapp
tidak bisa masuk karena tidak resmi padhal sudah download versi terbaru,3,netral,2025-12-24 20:44:03,b536305f-9c69-455e-b2b6-2d2e8774902a,com.whatsapp
tetap jadi yang terbaik untuk banyak orang yaaaa,5,positif,2025-12-24 20:42:47,7641ad5d-1681-43bb-9014-78d52bdb738c,com.whatsapp
bagusss marrrkotopp,5,positif,2025-12-24 20:42:26,54cb65c0-837a-4a12-9046-7330e3ce60a6,com.whatsapp
sangat membantu buat komunikasi,5,positif,2025-12-24 20:41:46,0b7795c9-974f-4785-8b98-cd2c17d9c91d,com.whatsapp
kok sekarang ada batasan akun sih? HAHH!!?,1,negatif,2025-12-24 20:40:43,257d362a-abcd-4665-8060-ebf69b78fd28,com.whatsapp
mantap gan,5,positif,2025-12-24 20:39:22,fecbbef9-6bf1-46c2-803f-fef4ee06aa7d,com.whatsapp
𝑑𝑖 𝑎𝑘𝑢 𝑏𝑒𝑙𝑢𝑚 𝑎𝑑𝑎 𝑓𝑖𝑙𝑡𝑒𝑟𝑛𝑦𝑎 𝑠𝑎𝑎𝑡 𝑣𝑖𝑑𝑖𝑜 𝑐𝑎𝑙𝑙𝑙,2,negatif,2025-12-24 20:39:21,73f4671c-15bb-483a-83d7-c37f94dbc429,com.whatsapp
"Simple tapi pasti terus brkembang slalu jadi yg trbaik dri yg lain,tapi kapan whatsapp messenger bisa buat status memggunakan musik???sperti applikasi yg lain. kalau bisa tampilan chat pengirim dan penerimanya arah panahnya dari bawah ya dan warna chat sipengirim juga brvariasi🙏🏼",5,positif,2025-12-24 20:36:11,7407411e-c321-49e8-92a5-d590eeb6f083,com.whatsapp
ok,5,positif,2025-12-24 20:33:58,41dbd5cc-a343-4188-871b-942cbb6d902b,com.whatsapp
ok,5,positif,2025-12-24 20:31:16,31790e91-6f2b-485b-bceb-a88b4355249e,com.whatsapp
wa sering ke spam wa tolol,1,negatif,2025-12-24 20:30:25,4a58b2d2-8b20-43e3-9a8f-dde7890481c4,com.whatsapp
bagus,5,positif,2025-12-24 20:30:13,4a951b5b-a7b0-4ba5-93c6-87b70ae2e8cb,com.whatsapp
"sekarang malah gampang banget akun ke blokir, padahal seharusnya pantau lebih lama & cari tau dulu apakah orangnya melanggar berlebihan atau tidak. ini saya baru spam chat ""P"" sebanyak 3 kali aja udah ke blokir? seharusnya kalau lebih dari 10 chat baru ke blokir, kecuali yang aneh aneh, baru bisa di blokir. akun wa itu penting loh? agak kecewa wkwk",2,negatif,2025-12-24 20:30:13,19b52f85-5b85-4ad6-932e-8767c6fed5e0,com.whatsapp
good,4,positif,2025-12-24 20:28:02,ee37fd3e-e261-4c05-8b06-fe17c5114a5f,com.whatsapp
"plss upgrade kualitas story nya, apalagi kalo pake lagu, burem bangetttttttt",3,netral,2025-12-24 20:27:19,fffb4548-22f0-4f4d-86e4-4ea3fccd526e,com.whatsapp
baguss,5,positif,2025-12-24 20:22:43,e8580cd7-f1ae-4fe9-b8fc-64cb6d95cfae,com.whatsapp
di aku gk ada yg baru,4,positif,2025-12-24 20:22:33,a47c90c7-137a-4e9c-b71f-642cfbfb97ee,com.whatsapp
wa gajelas anj apaansi notif spam spam,1,negatif,2025-12-24 20:21:52,4e907f1e-d5d5-42a6-bde8-cf0492d34506,com.whatsapp
ok,5,positif,2025-12-24 20:20:32,af16ab38-0bdc-4142-9cb0-c9942f0c7370,com.whatsapp
Bagus,5,positif,2025-12-24 20:20:16,0c20f8ea-5fa5-4524-a007-f973240df773,com.whatsapp
good job,4,positif,2025-12-24 20:20:13,aebf2766-90c3-4ef2-9f36-07455ad5779e,com.whatsapp
"Untuk WhatsApp Sekarang Ngak Like👎, Saya daftar WhatsApp masa langsung di ban. padahal saya ngak punya kriminal apapun. please jangan buat sesuatu yang buat pengguna kurang nyaman🙏.",1,negatif,2025-12-24 20:19:29,2f963552-d252-4709-a5f8-17b3b42a49a3,com.whatsapp
sering kena spam padahal gk d salahgunakan,2,negatif,2025-12-24 20:18:48,4bbc0566-16dd-4724-a51c-a888a391bfaf,com.whatsapp
tolong kembali ke fitur lama,5,positif,2025-12-24 20:17:56,67bec819-7690-4503-8336-dbf5ad0c7ffb,com.whatsapp
Sangat membantu dalam bekerja,5,positif,2025-12-24 20:17:55,316b4e5b-a4bf-4d11-ad07-b68c33965da1,com.whatsapp
Bagus,5,positif,2025-12-24 20:16:56,9e391b90-3f04-421d-b1d4-ca0415449cb5,com.whatsapp
nge bug parahhhhh masa ga dipencett kayaa semacam lag tapi cuma di apk ini di apk lain ga lag samsekk pliss wa yuk benerinnnn kalo mau balesin chat harus matiin hp duluu kan ngeselin bangettt banyak kesibukan di wa tau benerin yukkkk,1,negatif,2025-12-24 20:16:05,24055a1d-e70f-45b0-8d9d-b77da9932f27,com.whatsapp
wa nya tdk bsa di download,1,negatif,2025-12-24 20:14:23,2ddd0eb0-8592-4ede-9b10-3a919348051e,com.whatsapp
bagusss,5,positif,2025-12-24 20:13:49,4262fadb-1038-4102-a88b-60fa7f1f3ad8,com.whatsapp
dimana ai nyaaa!!!,3,netral,2025-12-24 20:12:18,14bb3e61-7088-45e0-a5ef-8c0917496aea,com.whatsapp
"sama aja kalo ngirim vidio udah di HD masih buriq, gabisa apa di gedein ukuran video ny?",1,negatif,2025-12-24 20:11:42,f2b5dea1-b658-4be5-b504-bfd3cc18f43b,com.whatsapp
"saya hanya kirim ucapan Natal dan Tahun baru pada teman teman asing dari berbagai negara ,,,!!! KENAPA WhatsApp saya di block..apa salahnya..? mohon penjelasan kesalahan saya.",5,positif,2025-12-24 20:10:09,f6440e9f-f1c6-45bf-add4-865ae0adb593,com.whatsapp
parah WhatsApp sering ke logout sendiri pas login data hilang semua mulai dari awal lg,1,negatif,2025-12-24 20:08:35,baf30d6b-bb37-4b09-b10b-a65c3aca93ca,com.whatsapp
kok gk bisa menyematkan obrolan pesan dan ganti notifikasi WhatsApp,1,negatif,2025-12-24 20:08:17,6173b690-1471-45c4-8bd2-f98cb24872da,com.whatsapp
nomer wa yang terhapus mohon kembalikan,5,positif,2025-12-24 20:07:59,0a2aaef2-daf2-49d0-9cc3-5425798023b4,com.whatsapp
"Fitur nya ngak jelas, sekarang ngak bisa di pin dan arsipkan chat, ngak bisa saling chat, ngak bisa meneruskan chat. asli malas bangett",5,positif,2025-12-24 20:07:10,6e1bebf6-911f-4a59-9a9a-b286451ee094,com.whatsapp
mantap 👍👍👍👍,4,positif,2025-12-24 20:06:58,551cba79-b1fe-43da-9fda-98219769e486,com.whatsapp
"kenapa dari whatsapp sayang nga ada efek, tolong ada efek nya iya",5,positif,2025-12-24 20:06:16,931403ef-8a0f-4a0d-9b98-f7140d45f1f6,com.whatsapp
"saya kasih bintang segini bukan karena perfect, tapi ada yang bikinaku jengkel itu kualitas di kameranya dan juga status kadang saya up vidio tapi kualitas nya jadi blur bah kan udah dipakeiiin hd tetep aja",5,positif,2025-12-24 20:04:17,51d4efaa-c3c4-4f24-acab-4a9a64e26eaa,com.whatsapp
Lebi bagus,5,positif,2025-12-24 20:03:28,3a7f6039-aaf4-4523-a940-1b10e3c0c23f,com.whatsapp
